LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
EA19,HUR,TOT,PC_LF,M,2011-06,10.1,
EA19,HUR,TOT,PC_LF,M,2011-07,10.2,
EA19,HUR,TOT,PC_LF,M,2011-08,10.3,
EA19,HUR,TOT,PC_LF,M,2011-09,10.5,
EA19,HUR,TOT,PC_LF,M,2011-10,10.6,
EA19,HUR,TOT,PC_LF,M,2011-11,10.7,
EA19,HUR,TOT,PC_LF,M,2011-12,10.8,
EA19,HUR,TOT,PC_LF,M,2012-01,10.9,
EA19,HUR,TOT,PC_LF,M,2012-02,11.1,
EA19,HUR,TOT,PC_LF,M,2012-03,11.2,
EA19,HUR,TOT,PC_LF,M,2012-04,11.3,
EA19,HUR,TOT,PC_LF,M,2012-05,11.4,
EA19,HUR,TOT,PC_LF,M,2012-06,11.5,
EA19,HUR,TOT,PC_LF,M,2012-07,11.6,
EA19,HUR,TOT,PC_LF,M,2012-08,11.6,
EA19,HUR,TOT,PC_LF,M,2012-09,11.7,
EA19,HUR,TOT,PC_LF,M,2012-10,11.8,
EA19,HUR,TOT,PC_LF,M,2012-11,12,
EA19,HUR,TOT,PC_LF,M,2012-12,12,
EA19,HUR,TOT,PC_LF,M,2013-01,12.2,
EA19,HUR,TOT,PC_LF,M,2013-02,12.2,
EA19,HUR,TOT,PC_LF,M,2013-03,12.2,
EA19,HUR,TOT,PC_LF,M,2013-04,12.2,
EA19,HUR,TOT,PC_LF,M,2013-05,12.2,
EA19,HUR,TOT,PC_LF,M,2013-06,12.1,
EA19,HUR,TOT,PC_LF,M,2013-07,12.1,
EA19,HUR,TOT,PC_LF,M,2013-08,12.1,
EA19,HUR,TOT,PC_LF,M,2013-09,12.1,
EA19,HUR,TOT,PC_LF,M,2013-10,12.1,
EA19,HUR,TOT,PC_LF,M,2013-11,12,
EA19,HUR,TOT,PC_LF,M,2013-12,12,
EA19,HUR,TOT,PC_LF,M,2014-01,12,
EA19,HUR,TOT,PC_LF,M,2014-02,12,
EA19,HUR,TOT,PC_LF,M,2014-03,11.9,
EA19,HUR,TOT,PC_LF,M,2014-04,11.8,
EA19,HUR,TOT,PC_LF,M,2014-05,11.7,
EA19,HUR,TOT,PC_LF,M,2014-06,11.6,
EA19,HUR,TOT,PC_LF,M,2014-07,11.6,
EA19,HUR,TOT,PC_LF,M,2014-08,11.5,
EA19,HUR,TOT,PC_LF,M,2014-09,11.6,
EA19,HUR,TOT,PC_LF,M,2014-10,11.6,
EA19,HUR,TOT,PC_LF,M,2014-11,11.6,
EA19,HUR,TOT,PC_LF,M,2014-12,11.4,
EA19,HUR,TOT,PC_LF,M,2015-01,11.4,
EA19,HUR,TOT,PC_LF,M,2015-02,11.3,
EA19,HUR,TOT,PC_LF,M,2015-03,11.3,
EA19,HUR,TOT,PC_LF,M,2015-04,11.2,
EA19,HUR,TOT,PC_LF,M,2015-05,11.1,
EA19,HUR,TOT,PC_LF,M,2015-06,11.1,
EA19,HUR,TOT,PC_LF,M,2015-07,10.8,
EA19,HUR,TOT,PC_LF,M,2015-08,10.7,
EA19,HUR,TOT,PC_LF,M,2015-09,10.7,
EA19,HUR,TOT,PC_LF,M,2015-10,10.7,
EA19,HUR,TOT,PC_LF,M,2015-11,10.6,
EA19,HUR,TOT,PC_LF,M,2015-12,10.6,
EA19,HUR,TOT,PC_LF,M,2016-01,10.5,
EA19,HUR,TOT,PC_LF,M,2016-02,10.5,
EA19,HUR,TOT,PC_LF,M,2016-03,10.3,
EA19,HUR,TOT,PC_LF,M,2016-04,10.3,
EA19,HUR,TOT,PC_LF,M,2016-05,10.2,
EA19,HUR,TOT,PC_LF,M,2016-06,10.2,
EA19,HUR,TOT,PC_LF,M,2016-07,10,
EA19,HUR,TOT,PC_LF,M,2016-08,9.9,
EA19,HUR,TOT,PC_LF,M,2016-09,9.9,
EA19,HUR,TOT,PC_LF,M,2016-10,9.8,
EA19,HUR,TOT,PC_LF,M,2016-11,9.9,
EA19,HUR,TOT,PC_LF,M,2016-12,9.7,
EA19,HUR,TOT,PC_LF,M,2017-01,9.6,
EA19,HUR,TOT,PC_LF,M,2017-02,9.6,
EA19,HUR,TOT,PC_LF,M,2017-03,9.5,
EA19,HUR,TOT,PC_LF,M,2017-04,9.3,
EA19,HUR,TOT,PC_LF,M,2017-05,9.3,
EA19,HUR,TOT,PC_LF,M,2017-06,9.1,
EA19,HUR,TOT,PC_LF,M,2017-07,9.1,
EA19,HUR,TOT,PC_LF,M,2017-08,9,
EA19,HUR,TOT,PC_LF,M,2017-09,8.9,
EA19,HUR,TOT,PC_LF,M,2017-10,8.8,
EA19,HUR,TOT,PC_LF,M,2017-11,8.8,
EA19,HUR,TOT,PC_LF,M,2017-12,8.7,
EA19,HUR,TOT,PC_LF,M,2018-01,8.7,
EA19,HUR,TOT,PC_LF,M,2018-02,8.6,
EA19,HUR,TOT,PC_LF,M,2018-03,8.6,
EA19,HUR,TOT,PC_LF,M,2018-04,8.5,
EA19,HUR,TOT,PC_LF,M,2018-05,8.3,
EA19,HUR,TOT,PC_LF,M,2018-06,8.2,
EA19,HUR,TOT,PC_LF,M,2018-07,8.1,
EA19,HUR,TOT,PC_LF,M,2018-08,8,
EA19,HUR,TOT,PC_LF,M,2018-09,8,
EA19,HUR,TOT,PC_LF,M,2018-10,8.1,
EA19,HUR,TOT,PC_LF,M,2018-11,8,
EA19,HUR,TOT,PC_LF,M,2018-12,7.9,
EA19,HUR,TOT,PC_LF,M,2019-01,7.9,
EA19,HUR,TOT,PC_LF,M,2019-02,7.9,
EA19,HUR,TOT,PC_LF,M,2019-03,7.7,
EA19,HUR,TOT,PC_LF,M,2019-04,7.7,
EA19,HUR,TOT,PC_LF,M,2019-05,7.7,
EA19,HUR,TOT,PC_LF,M,2019-06,7.6,
EA19,HUR,TOT,PC_LF,M,2019-07,7.5,
EA19,HUR,TOT,PC_LF,M,2019-08,7.5,
EA19,HUR,TOT,PC_LF,M,2019-09,7.5,
EA19,HUR,TOT,PC_LF,M,2019-10,7.5,
EA19,HUR,TOT,PC_LF,M,2019-11,7.5,
EA19,HUR,TOT,PC_LF,M,2019-12,7.5,
EA19,HUR,TOT,PC_LF,M,2020-01,7.5,
EA19,HUR,TOT,PC_LF,M,2020-02,7.4,
EA19,HUR,TOT,PC_LF,M,2020-03,7.2,
EA19,HUR,TOT,PC_LF,M,2020-04,7.4,
EA19,HUR,TOT,PC_LF,M,2020-05,7.6,
EA19,HUR,TOT,PC_LF,M,2020-06,8.1,
EA19,HUR,TOT,PC_LF,M,2020-07,8.5,
EA19,HUR,TOT,PC_LF,M,2020-08,8.6,
EA19,HUR,TOT,PC_LF,M,2020-09,8.6,
EA19,HUR,TOT,PC_LF,M,2020-10,8.4,
EA19,HUR,TOT,PC_LF,M,2020-11,8.2,
EA19,HUR,TOT,PC_LF,M,2020-12,8.2,
EA19,HUR,TOT,PC_LF,M,2021-01,8.3,
EA19,HUR,TOT,PC_LF,M,2021-02,8.2,
EA19,HUR,TOT,PC_LF,M,2021-03,8.1,
EA19,HUR,TOT,PC_LF,M,2021-04,8.2,
EA19,HUR,TOT,PC_LF,M,2021-05,8,
EA19,HUR,TOT,PC_LF,M,2021-06,7.8,
EA19,HUR,TOT,PC_LF,M,2021-07,7.6,
EA19,HUR,TOT,PC_LF,M,2021-08,7.5,
EA19,HUR,TOT,PC_LF,M,2021-09,7.3,
EA19,HUR,TOT,PC_LF,M,2021-10,7.3,
EA19,HUR,TOT,PC_LF,M,2021-11,7.1,
EA19,HUR,TOT,PC_LF,M,2021-12,7,
EA19,HUR,TOT,PC_LF,M,2022-01,6.8,
LVA,HUR,TOT,PC_LF,M,2010-11,18.2,
LVA,HUR,TOT,PC_LF,M,2010-12,17.7,
LVA,HUR,TOT,PC_LF,M,2011-01,17.2,
LVA,HUR,TOT,PC_LF,M,2011-02,16.9,
LVA,HUR,TOT,PC_LF,M,2011-03,16.9,
LVA,HUR,TOT,PC_LF,M,2011-04,17.1,
LVA,HUR,TOT,PC_LF,M,2011-05,17,
LVA,HUR,TOT,PC_LF,M,2011-06,16.5,
LVA,HUR,TOT,PC_LF,M,2011-07,15.8,
LVA,HUR,TOT,PC_LF,M,2011-08,15.4,
LVA,HUR,TOT,PC_LF,M,2011-09,15.3,
LVA,HUR,TOT,PC_LF,M,2011-10,15.4,
LVA,HUR,TOT,PC_LF,M,2011-11,15.5,
LVA,HUR,TOT,PC_LF,M,2011-12,15.4,
LVA,HUR,TOT,PC_LF,M,2012-01,15.5,
LVA,HUR,TOT,PC_LF,M,2012-02,15.7,
LVA,HUR,TOT,PC_LF,M,2012-03,16.1,
LVA,HUR,TOT,PC_LF,M,2012-04,16.4,
LVA,HUR,TOT,PC_LF,M,2012-05,16.3,
LVA,HUR,TOT,PC_LF,M,2012-06,15.5,
LVA,HUR,TOT,PC_LF,M,2012-07,14.3,
LVA,HUR,TOT,PC_LF,M,2012-08,13.8,
LVA,HUR,TOT,PC_LF,M,2012-09,13.9,
LVA,HUR,TOT,PC_LF,M,2012-10,14.5,
LVA,HUR,TOT,PC_LF,M,2012-11,14.4,
LVA,HUR,TOT,PC_LF,M,2012-12,13.9,
LVA,HUR,TOT,PC_LF,M,2013-01,13.1,
LVA,HUR,TOT,PC_LF,M,2013-02,12.6,
LVA,HUR,TOT,PC_LF,M,2013-03,12,
LVA,HUR,TOT,PC_LF,M,2013-04,11.5,
LVA,HUR,TOT,PC_LF,M,2013-05,11.3,
LVA,HUR,TOT,PC_LF,M,2013-06,11.3,
LVA,HUR,TOT,PC_LF,M,2013-07,11.8,
LVA,HUR,TOT,PC_LF,M,2013-08,12.1,
LVA,HUR,TOT,PC_LF,M,2013-09,12.1,
LVA,HUR,TOT,PC_LF,M,2013-10,11.7,
LVA,HUR,TOT,PC_LF,M,2013-11,11.5,
LVA,HUR,TOT,PC_LF,M,2013-12,11.4,
LVA,HUR,TOT,PC_LF,M,2014-01,11.5,
LVA,HUR,TOT,PC_LF,M,2014-02,11.5,
LVA,HUR,TOT,PC_LF,M,2014-03,11.3,
LVA,HUR,TOT,PC_LF,M,2014-04,10.8,
LVA,HUR,TOT,PC_LF,M,2014-05,10.5,
LVA,HUR,TOT,PC_LF,M,2014-06,10.4,
LVA,HUR,TOT,PC_LF,M,2014-07,10.7,
LVA,HUR,TOT,PC_LF,M,2014-08,10.9,
LVA,HUR,TOT,PC_LF,M,2014-09,10.9,
LVA,HUR,TOT,PC_LF,M,2014-10,10.8,
LVA,HUR,TOT,PC_LF,M,2014-11,10.5,
LVA,HUR,TOT,PC_LF,M,2014-12,10.1,
LVA,HUR,TOT,PC_LF,M,2015-01,9.8,
LVA,HUR,TOT,PC_LF,M,2015-02,9.8,
LVA,HUR,TOT,PC_LF,M,2015-03,9.8,
LVA,HUR,TOT,PC_LF,M,2015-04,9.6,
LVA,HUR,TOT,PC_LF,M,2015-05,9.7,
LVA,HUR,TOT,PC_LF,M,2015-06,9.8,
LVA,HUR,TOT,PC_LF,M,2015-07,9.9,
LVA,HUR,TOT,PC_LF,M,2015-08,10,
LVA,HUR,TOT,PC_LF,M,2015-09,10,
LVA,HUR,TOT,PC_LF,M,2015-10,10.1,
LVA,HUR,TOT,PC_LF,M,2015-11,10.1,
LVA,HUR,TOT,PC_LF,M,2015-12,10,
LVA,HUR,TOT,PC_LF,M,2016-01,10,
LVA,HUR,TOT,PC_LF,M,2016-02,9.8,
LVA,HUR,TOT,PC_LF,M,2016-03,9.6,
LVA,HUR,TOT,PC_LF,M,2016-04,9.4,
LVA,HUR,TOT,PC_LF,M,2016-05,9.4,
LVA,HUR,TOT,PC_LF,M,2016-06,9.5,
LVA,HUR,TOT,PC_LF,M,2016-07,9.7,
LVA,HUR,TOT,PC_LF,M,2016-08,9.8,
LVA,HUR,TOT,PC_LF,M,2016-09,9.8,
LVA,HUR,TOT,PC_LF,M,2016-10,9.6,
LVA,HUR,TOT,PC_LF,M,2016-11,9.5,
LVA,HUR,TOT,PC_LF,M,2016-12,9.4,
LVA,HUR,TOT,PC_LF,M,2017-01,9.2,
LVA,HUR,TOT,PC_LF,M,2017-02,8.9,
LVA,HUR,TOT,PC_LF,M,2017-03,8.8,
LVA,HUR,TOT,PC_LF,M,2017-04,8.7,
LVA,HUR,TOT,PC_LF,M,2017-05,8.8,
LVA,HUR,TOT,PC_LF,M,2017-06,8.9,
LVA,HUR,TOT,PC_LF,M,2017-07,8.8,
LVA,HUR,TOT,PC_LF,M,2017-08,8.7,
LVA,HUR,TOT,PC_LF,M,2017-09,8.6,
LVA,HUR,TOT,PC_LF,M,2017-10,8.5,
LVA,HUR,TOT,PC_LF,M,2017-11,8.4,
LVA,HUR,TOT,PC_LF,M,2017-12,8.2,
LVA,HUR,TOT,PC_LF,M,2018-01,8,
LVA,HUR,TOT,PC_LF,M,2018-02,7.8,
LVA,HUR,TOT,PC_LF,M,2018-03,7.7,
LVA,HUR,TOT,PC_LF,M,2018-04,7.7,
LVA,HUR,TOT,PC_LF,M,2018-05,7.6,
LVA,HUR,TOT,PC_LF,M,2018-06,7.5,
LVA,HUR,TOT,PC_LF,M,2018-07,7.3,
LVA,HUR,TOT,PC_LF,M,2018-08,7.1,
LVA,HUR,TOT,PC_LF,M,2018-09,7.1,
LVA,HUR,TOT,PC_LF,M,2018-10,7.1,
LVA,HUR,TOT,PC_LF,M,2018-11,7,
LVA,HUR,TOT,PC_LF,M,2018-12,6.9,
LVA,HUR,TOT,PC_LF,M,2019-01,6.8,
LVA,HUR,TOT,PC_LF,M,2019-02,6.6,
LVA,HUR,TOT,PC_LF,M,2019-03,6.4,
LVA,HUR,TOT,PC_LF,M,2019-04,6.3,
LVA,HUR,TOT,PC_LF,M,2019-05,6.3,
LVA,HUR,TOT,PC_LF,M,2019-06,6.3,
LVA,HUR,TOT,PC_LF,M,2019-07,6.3,
LVA,HUR,TOT,PC_LF,M,2019-08,6.3,
LVA,HUR,TOT,PC_LF,M,2019-09,6,
LVA,HUR,TOT,PC_LF,M,2019-10,5.8,
LVA,HUR,TOT,PC_LF,M,2019-11,5.9,
LVA,HUR,TOT,PC_LF,M,2019-12,6.5,
LVA,HUR,TOT,PC_LF,M,2020-01,7.1,
LVA,HUR,TOT,PC_LF,M,2020-02,7.2,
LVA,HUR,TOT,PC_LF,M,2020-03,7.5,
LVA,HUR,TOT,PC_LF,M,2020-04,8.2,
LVA,HUR,TOT,PC_LF,M,2020-05,8.5,
LVA,HUR,TOT,PC_LF,M,2020-06,8.7,
LVA,HUR,TOT,PC_LF,M,2020-07,8.8,
LVA,HUR,TOT,PC_LF,M,2020-08,8.6,
LVA,HUR,TOT,PC_LF,M,2020-09,8.4,
LVA,HUR,TOT,PC_LF,M,2020-10,8.2,
LVA,HUR,TOT,PC_LF,M,2020-11,8,
LVA,HUR,TOT,PC_LF,M,2020-12,7.9,
LVA,HUR,TOT,PC_LF,M,2021-01,7.7,
LVA,HUR,TOT,PC_LF,M,2021-02,7.7,
LVA,HUR,TOT,PC_LF,M,2021-03,7.7,
LVA,HUR,TOT,PC_LF,M,2021-04,7.7,
LVA,HUR,TOT,PC_LF,M,2021-05,7.8,
LVA,HUR,TOT,PC_LF,M,2021-06,7.8,
LVA,HUR,TOT,PC_LF,M,2021-07,7.7,
LVA,HUR,TOT,PC_LF,M,2021-08,7.4,
LVA,HUR,TOT,PC_LF,M,2021-09,7.2,
LVA,HUR,TOT,PC_LF,M,2021-10,7.2,
LVA,HUR,TOT,PC_LF,M,2021-11,7.3,
LVA,HUR,TOT,PC_LF,M,2021-12,7.4,
LVA,HUR,TOT,PC_LF,M,2022-01,7.3,
LTU,HUR,TOT,PC_LF,M,2010-11,17.6,
LTU,HUR,TOT,PC_LF,M,2010-12,17.4,
LTU,HUR,TOT,PC_LF,M,2011-01,17.2,
LTU,HUR,TOT,PC_LF,M,2011-02,16.8,
LTU,HUR,TOT,PC_LF,M,2011-03,16.5,
LTU,HUR,TOT,PC_LF,M,2011-04,16,
LTU,HUR,TOT,PC_LF,M,2011-05,15.8,
LTU,HUR,TOT,PC_LF,M,2011-06,15.6,
LTU,HUR,TOT,PC_LF,M,2011-07,15.7,
LTU,HUR,TOT,PC_LF,M,2011-08,15.4,
LTU,HUR,TOT,PC_LF,M,2011-09,14.8,
LTU,HUR,TOT,PC_LF,M,2011-10,14,
LTU,HUR,TOT,PC_LF,M,2011-11,13.5,
LTU,HUR,TOT,PC_LF,M,2011-12,13.5,
LTU,HUR,TOT,PC_LF,M,2012-01,13.9,
LTU,HUR,TOT,PC_LF,M,2012-02,14.1,
LTU,HUR,TOT,PC_LF,M,2012-03,14,
LTU,HUR,TOT,PC_LF,M,2012-04,13.7,
LTU,HUR,TOT,PC_LF,M,2012-05,13.5,
LTU,HUR,TOT,PC_LF,M,2012-06,13.3,
LTU,HUR,TOT,PC_LF,M,2012-07,13.1,
LTU,HUR,TOT,PC_LF,M,2012-08,13.1,
LTU,HUR,TOT,PC_LF,M,2012-09,13.1,
LTU,HUR,TOT,PC_LF,M,2012-10,13.1,
LTU,HUR,TOT,PC_LF,M,2012-11,13.1,
LTU,HUR,TOT,PC_LF,M,2012-12,12.8,
LTU,HUR,TOT,PC_LF,M,2013-01,12.4,
LTU,HUR,TOT,PC_LF,M,2013-02,12,
LTU,HUR,TOT,PC_LF,M,2013-03,11.8,
LTU,HUR,TOT,PC_LF,M,2013-04,11.9,
LTU,HUR,TOT,PC_LF,M,2013-05,11.7,
LTU,HUR,TOT,PC_LF,M,2013-06,11.6,
LTU,HUR,TOT,PC_LF,M,2013-07,11.7,
LTU,HUR,TOT,PC_LF,M,2013-08,11.8,
LTU,HUR,TOT,PC_LF,M,2013-09,11.7,
LTU,HUR,TOT,PC_LF,M,2013-10,11.7,
LTU,HUR,TOT,PC_LF,M,2013-11,11.7,
LTU,HUR,TOT,PC_LF,M,2013-12,11.6,
LTU,HUR,TOT,PC_LF,M,2014-01,11.6,
LTU,HUR,TOT,PC_LF,M,2014-02,11.3,
LTU,HUR,TOT,PC_LF,M,2014-03,11,
LTU,HUR,TOT,PC_LF,M,2014-04,11,
LTU,HUR,TOT,PC_LF,M,2014-05,11.2,
LTU,HUR,TOT,PC_LF,M,2014-06,11,
LTU,HUR,TOT,PC_LF,M,2014-07,10.4,
LTU,HUR,TOT,PC_LF,M,2014-08,10.3,
LTU,HUR,TOT,PC_LF,M,2014-09,10,
LTU,HUR,TOT,PC_LF,M,2014-10,10.3,
LTU,HUR,TOT,PC_LF,M,2014-11,10.5,
LTU,HUR,TOT,PC_LF,M,2014-12,10.2,
LTU,HUR,TOT,PC_LF,M,2015-01,9.6,
LTU,HUR,TOT,PC_LF,M,2015-02,9.3,
LTU,HUR,TOT,PC_LF,M,2015-03,9,
LTU,HUR,TOT,PC_LF,M,2015-04,9.3,
LTU,HUR,TOT,PC_LF,M,2015-05,9.2,
LTU,HUR,TOT,PC_LF,M,2015-06,9.3,
LTU,HUR,TOT,PC_LF,M,2015-07,9.2,
LTU,HUR,TOT,PC_LF,M,2015-08,9.2,
LTU,HUR,TOT,PC_LF,M,2015-09,9.1,
LTU,HUR,TOT,PC_LF,M,2015-10,9.1,
LTU,HUR,TOT,PC_LF,M,2015-11,8.8,
LTU,HUR,TOT,PC_LF,M,2015-12,8.6,
LTU,HUR,TOT,PC_LF,M,2016-01,8.1,
LTU,HUR,TOT,PC_LF,M,2016-02,8,
LTU,HUR,TOT,PC_LF,M,2016-03,8.1,
LTU,HUR,TOT,PC_LF,M,2016-04,7.9,
LTU,HUR,TOT,PC_LF,M,2016-05,8.3,
LTU,HUR,TOT,PC_LF,M,2016-06,8.1,
LTU,HUR,TOT,PC_LF,M,2016-07,8.1,
LTU,HUR,TOT,PC_LF,M,2016-08,7.9,
LTU,HUR,TOT,PC_LF,M,2016-09,7.7,
LTU,HUR,TOT,PC_LF,M,2016-10,7.6,
LTU,HUR,TOT,PC_LF,M,2016-11,7.6,
LTU,HUR,TOT,PC_LF,M,2016-12,7.6,
LTU,HUR,TOT,PC_LF,M,2017-01,7.8,
LTU,HUR,TOT,PC_LF,M,2017-02,7.8,
LTU,HUR,TOT,PC_LF,M,2017-03,7.6,
LTU,HUR,TOT,PC_LF,M,2017-04,7.5,
LTU,HUR,TOT,PC_LF,M,2017-05,7.2,
LTU,HUR,TOT,PC_LF,M,2017-06,6.9,
LTU,HUR,TOT,PC_LF,M,2017-07,6.8,
LTU,HUR,TOT,PC_LF,M,2017-08,6.7,
LTU,HUR,TOT,PC_LF,M,2017-09,6.6,
LTU,HUR,TOT,PC_LF,M,2017-10,6.8,
LTU,HUR,TOT,PC_LF,M,2017-11,6.8,
LTU,HUR,TOT,PC_LF,M,2017-12,6.8,
LTU,HUR,TOT,PC_LF,M,2018-01,6.8,
LTU,HUR,TOT,PC_LF,M,2018-02,6.7,
LTU,HUR,TOT,PC_LF,M,2018-03,6.7,
LTU,HUR,TOT,PC_LF,M,2018-04,6.2,
LTU,HUR,TOT,PC_LF,M,2018-05,5.9,
LTU,HUR,TOT,PC_LF,M,2018-06,6.1,
LTU,HUR,TOT,PC_LF,M,2018-07,5.9,
LTU,HUR,TOT,PC_LF,M,2018-08,6,
LTU,HUR,TOT,PC_LF,M,2018-09,6,
LTU,HUR,TOT,PC_LF,M,2018-10,6.1,
LTU,HUR,TOT,PC_LF,M,2018-11,5.9,
LTU,HUR,TOT,PC_LF,M,2018-12,6,
LTU,HUR,TOT,PC_LF,M,2019-01,6.2,
LTU,HUR,TOT,PC_LF,M,2019-02,6.2,
LTU,HUR,TOT,PC_LF,M,2019-03,6.1,
LTU,HUR,TOT,PC_LF,M,2019-04,6,
LTU,HUR,TOT,PC_LF,M,2019-05,6,
LTU,HUR,TOT,PC_LF,M,2019-06,6,
LTU,HUR,TOT,PC_LF,M,2019-07,6.2,
LTU,HUR,TOT,PC_LF,M,2019-08,6.4,
LTU,HUR,TOT,PC_LF,M,2019-09,6.4,
LTU,HUR,TOT,PC_LF,M,2019-10,6.4,
LTU,HUR,TOT,PC_LF,M,2019-11,6.6,
LTU,HUR,TOT,PC_LF,M,2019-12,6.8,
LTU,HUR,TOT,PC_LF,M,2020-01,7.1,
LTU,HUR,TOT,PC_LF,M,2020-02,7.4,
LTU,HUR,TOT,PC_LF,M,2020-03,7.7,
LTU,HUR,TOT,PC_LF,M,2020-04,8.3,
LTU,HUR,TOT,PC_LF,M,2020-05,8.6,
LTU,HUR,TOT,PC_LF,M,2020-06,8.9,
LTU,HUR,TOT,PC_LF,M,2020-07,9,
LTU,HUR,TOT,PC_LF,M,2020-08,9.3,
LTU,HUR,TOT,PC_LF,M,2020-09,9.5,
LTU,HUR,TOT,PC_LF,M,2020-10,9.1,
LTU,HUR,TOT,PC_LF,M,2020-11,8.9,
LTU,HUR,TOT,PC_LF,M,2020-12,8.6,
LTU,HUR,TOT,PC_LF,M,2021-01,7.9,
LTU,HUR,TOT,PC_LF,M,2021-02,7.5,
LTU,HUR,TOT,PC_LF,M,2021-03,7.4,
LTU,HUR,TOT,PC_LF,M,2021-04,7.5,
LTU,HUR,TOT,PC_LF,M,2021-05,7.6,
LTU,HUR,TOT,PC_LF,M,2021-06,7.4,
LTU,HUR,TOT,PC_LF,M,2021-07,7,
LTU,HUR,TOT,PC_LF,M,2021-08,6.7,
LTU,HUR,TOT,PC_LF,M,2021-09,6.5,
LTU,HUR,TOT,PC_LF,M,2021-10,6.8,
LTU,HUR,TOT,PC_LF,M,2021-11,6.7,
LTU,HUR,TOT,PC_LF,M,2021-12,6.6,
LTU,HUR,TOT,PC_LF,M,2022-01,7,
COL,HUR,TOT,PC_LF,M,2010-11,12.32022,
COL,HUR,TOT,PC_LF,M,2010-12,12.07764,
COL,HUR,TOT,PC_LF,M,2011-01,11.51131,
COL,HUR,TOT,PC_LF,M,2011-02,11.81228,
COL,HUR,TOT,PC_LF,M,2011-03,10.81298,
COL,HUR,TOT,PC_LF,M,2011-04,11.09825,
COL,HUR,TOT,PC_LF,M,2011-05,11.30077,
COL,HUR,TOT,PC_LF,M,2011-06,11.17683,
COL,HUR,TOT,PC_LF,M,2011-07,11.06624,
COL,HUR,TOT,PC_LF,M,2011-08,10.64817,
COL,HUR,TOT,PC_LF,M,2011-09,10.34809,
COL,HUR,TOT,PC_LF,M,2011-10,10.44138,
COL,HUR,TOT,PC_LF,M,2011-11,10.70043,
COL,HUR,TOT,PC_LF,M,2011-12,10.80532,
COL,HUR,TOT,PC_LF,M,2012-01,10.55102,
COL,HUR,TOT,PC_LF,M,2012-02,10.76051,
COL,HUR,TOT,PC_LF,M,2012-03,10.28,
COL,HUR,TOT,PC_LF,M,2012-04,10.79423,
COL,HUR,TOT,PC_LF,M,2012-05,10.69209,
COL,HUR,TOT,PC_LF,M,2012-06,10.3445,
COL,HUR,TOT,PC_LF,M,2012-07,10.47749,
COL,HUR,TOT,PC_LF,M,2012-08,10.15427,
COL,HUR,TOT,PC_LF,M,2012-09,10.49549,
COL,HUR,TOT,PC_LF,M,2012-10,10.17948,
COL,HUR,TOT,PC_LF,M,2012-11,10.6469,
COL,HUR,TOT,PC_LF,M,2012-12,10.62992,
COL,HUR,TOT,PC_LF,M,2013-01,10.13158,
COL,HUR,TOT,PC_LF,M,2013-02,10.64325,
COL,HUR,TOT,PC_LF,M,2013-03,10.08718,
COL,HUR,TOT,PC_LF,M,2013-04,10.12326,
COL,HUR,TOT,PC_LF,M,2013-05,9.498376,
COL,HUR,TOT,PC_LF,M,2013-06,9.595416,
COL,HUR,TOT,PC_LF,M,2013-07,9.523736,
COL,HUR,TOT,PC_LF,M,2013-08,9.795248,
COL,HUR,TOT,PC_LF,M,2013-09,9.459826,
COL,HUR,TOT,PC_LF,M,2013-10,9.004179,
COL,HUR,TOT,PC_LF,M,2013-11,9.73087,
COL,HUR,TOT,PC_LF,M,2013-12,9.226332,
COL,HUR,TOT,PC_LF,M,2014-01,9.409233,
COL,HUR,TOT,PC_LF,M,2014-02,9.760711,
COL,HUR,TOT,PC_LF,M,2014-03,9.498344,
COL,HUR,TOT,PC_LF,M,2014-04,8.938767,
COL,HUR,TOT,PC_LF,M,2014-05,8.690605,
COL,HUR,TOT,PC_LF,M,2014-06,9.44719,
COL,HUR,TOT,PC_LF,M,2014-07,8.98668,
COL,HUR,TOT,PC_LF,M,2014-08,9.212594,
COL,HUR,TOT,PC_LF,M,2014-09,8.810588,
COL,HUR,TOT,PC_LF,M,2014-10,8.881021,
COL,HUR,TOT,PC_LF,M,2014-11,9.094282,
COL,HUR,TOT,PC_LF,M,2014-12,9.608029,
COL,HUR,TOT,PC_LF,M,2015-01,9.009326,
COL,HUR,TOT,PC_LF,M,2015-02,8.951767,
COL,HUR,TOT,PC_LF,M,2015-03,8.723118,
COL,HUR,TOT,PC_LF,M,2015-04,9.27549,
COL,HUR,TOT,PC_LF,M,2015-05,8.76081,
COL,HUR,TOT,PC_LF,M,2015-06,8.480494,
COL,HUR,TOT,PC_LF,M,2015-07,8.487728,
COL,HUR,TOT,PC_LF,M,2015-08,9.288972,
COL,HUR,TOT,PC_LF,M,2015-09,9.251596,
COL,HUR,TOT,PC_LF,M,2015-10,9.213123,
COL,HUR,TOT,PC_LF,M,2015-11,8.519303,
COL,HUR,TOT,PC_LF,M,2015-12,9.332318,
COL,HUR,TOT,PC_LF,M,2016-01,9.805227,
COL,HUR,TOT,PC_LF,M,2016-02,9.064677,
COL,HUR,TOT,PC_LF,M,2016-03,9.969317,
COL,HUR,TOT,PC_LF,M,2016-04,8.805933,
COL,HUR,TOT,PC_LF,M,2016-05,8.674261,
COL,HUR,TOT,PC_LF,M,2016-06,9.127244,
COL,HUR,TOT,PC_LF,M,2016-07,9.349351,
